"dialog_id","turn_id","context","target"
"1_00014","9","<|begincontext|><|user|>I want to find a restaurant in Albany.<|system|>What type of restaurant would you like<|user|>Barbecue is the best.<|system|>I have 2 options. Cafe Eugene in Albany is a good choice.<|user|>What is the other option?<|system|>Juanita & Maude in Albany is great.<|user|>Yes that sounds good.<|system|>Would you like a table?<|user|>Yes please reserve me a table for the 13th of March.<|system|>What time would you like?<|user|>5 o""clock in the evening please.<|system|>Making a dinner reservation for 2 people at Juanita & Maude on March 13th at 5 pm in Albany. Is that Correct?<|user|>Yes is great.<|system|>Your reservation is successful.<|user|>Thanks for your help.<|system|>Is there anything else?<|beginlastuserutterance|>No that will be all.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>NONE<|endintent|><|beginbelief|>Restaurants^city->Albany|Restaurants^cuisine->Barbecue|Restaurants^date->13th of March~March 13th|Restaurants^party_size->2|Restaurants^restaurant_name->Juanita & Maude|Restaurants^time->5 o""clock in the evening~5 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>NEGATE->Restaurants^~|THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>Have a great day.<|endresponse|><|endtarget|>"
"1_00015","1","<|begincontext|><|beginlastuserutterance|>Can you pull up a list of places to eat?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|><|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM_INTENT->Restaurants^intent~FindRestaurants<|enduseraction|><|beginaction|>REQUEST->Restaurants^city~|REQUEST->Restaurants^cuisine~<|endaction|><|beginresponse|>Sure, what city should I search? And what kind of food would you like?<|endresponse|><|endtarget|>"
"1_00015","2","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|beginlastuserutterance|>Search San Francisco for Asian Fusion food<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^city~San Francisco|INFORM->Restaurants^cuisine~Asian Fusion<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~8 Immortals Restaurant|OFFER->Restaurants^city~San Francisco<|endaction|><|beginresponse|>Sure, I found 8 Immortals Restaurant in San Francisco<|endresponse|><|endtarget|>"
"1_00015","3","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|beginlastuserutterance|>Is there live music?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginrequestedslots|>Restaurants^has_live_music<|endrequestedslots|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^has_live_music~<|enduseraction|><|beginaction|>INFORM->Restaurants^has_live_music~False<|endaction|><|beginresponse|>Unfortunately no.<|endresponse|><|endtarget|>"
"1_00015","4","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|beginlastuserutterance|>Do they serve alcohol? And what's their phone number?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginrequestedslots|>Restaurants^phone_number|Restaurants^serves_alcohol<|endrequestedslots|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^serves_alcohol~|REQUEST->Restaurants^phone_number~<|enduseraction|><|beginaction|>INFORM->Restaurants^serves_alcohol~False|INFORM->Restaurants^phone_number~415-731-5515<|endaction|><|beginresponse|>No alcohol. The phone number is 415-731-5515<|endresponse|><|endtarget|>"
"1_00015","5","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|user|>Do they serve alcohol? And what's their phone number?<|system|>No alcohol. The phone number is 415-731-5515<|beginlastuserutterance|>Okay great. Please make a reservation for a party of six.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion|Restaurants^party_size->6|Restaurants^restaurant_name->8 Immortals Restaurant<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^party_size~6|INFORM_INTENT->Restaurants^intent~ReserveRestaurant|SELECT->Restaurants^~<|enduseraction|><|beginaction|>REQUEST->Restaurants^time~<|endaction|><|beginresponse|>Sure, what time?<|endresponse|><|endtarget|>"
"1_00015","6","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|user|>Do they serve alcohol? And what's their phone number?<|system|>No alcohol. The phone number is 415-731-5515<|user|>Okay great. Please make a reservation for a party of six.<|system|>Sure, what time?<|beginlastuserutterance|>half past 5 in the evening please.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion|Restaurants^party_size->6|Restaurants^restaurant_name->8 Immortals Restaurant|Restaurants^time->half past 5 in the evening<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~half past 5 in the evening<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~8 Immortals Restaurant|CONFIRM->Restaurants^city~San Francisco|CONFIRM->Restaurants^time~5:30 pm|CONFIRM->Restaurants^date~today|CONFIRM->Restaurants^party_size~6<|endaction|><|beginresponse|>Okay, got it. I will book a table at 8 Immortals Restaurant in San Francisco for 5:30 pm today, for 6 people.<|endresponse|><|endtarget|>"
"1_00015","7","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|user|>Do they serve alcohol? And what's their phone number?<|system|>No alcohol. The phone number is 415-731-5515<|user|>Okay great. Please make a reservation for a party of six.<|system|>Sure, what time?<|user|>half past 5 in the evening please.<|system|>Okay, got it. I will book a table at 8 Immortals Restaurant in San Francisco for 5:30 pm today, for 6 people.<|beginlastuserutterance|>That's correct. What's the address?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^street_address<|endrequestedslots|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion|Restaurants^date->today|Restaurants^party_size->6|Restaurants^restaurant_name->8 Immortals Restaurant|Restaurants^time->5:30 pm~half past 5 in the evening<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^street_address~|AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>NOTIFY_FAILURE->Restaurants^~|REQ_MORE->Restaurants^~<|endaction|><|beginresponse|>Apologies, I was unable to make this reservation. Can i help with with anything else?<|endresponse|><|endtarget|>"
"1_00015","8","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|user|>Do they serve alcohol? And what's their phone number?<|system|>No alcohol. The phone number is 415-731-5515<|user|>Okay great. Please make a reservation for a party of six.<|system|>Sure, what time?<|user|>half past 5 in the evening please.<|system|>Okay, got it. I will book a table at 8 Immortals Restaurant in San Francisco for 5:30 pm today, for 6 people.<|user|>That's correct. What's the address?<|system|>Apologies, I was unable to make this reservation. Can i help with with anything else?<|beginlastuserutterance|>I want a reservation at this restaurant. Can you make it for twelve pm? For four people.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion|Restaurants^date->today|Restaurants^party_size->4|Restaurants^restaurant_name->8 Immortals Restaurant|Restaurants^time->twelve pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~twelve pm|INFORM->Restaurants^party_size~4|INFORM_INTENT->Restaurants^intent~ReserveRestaurant<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~8 Immortals Restaurant|CONFIRM->Restaurants^city~San Francisco|CONFIRM->Restaurants^time~12 pm|CONFIRM->Restaurants^date~today|CONFIRM->Restaurants^party_size~4<|endaction|><|beginresponse|>Certainly, please confirm: Reservation at 8 Immortals Restaurant in San Francisco is for 12 pm today for 4 people.<|endresponse|><|endtarget|>"
"1_00015","9","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|user|>Do they serve alcohol? And what's their phone number?<|system|>No alcohol. The phone number is 415-731-5515<|user|>Okay great. Please make a reservation for a party of six.<|system|>Sure, what time?<|user|>half past 5 in the evening please.<|system|>Okay, got it. I will book a table at 8 Immortals Restaurant in San Francisco for 5:30 pm today, for 6 people.<|user|>That's correct. What's the address?<|system|>Apologies, I was unable to make this reservation. Can i help with with anything else?<|user|>I want a reservation at this restaurant. Can you make it for twelve pm? For four people.<|system|>Certainly, please confirm: Reservation at 8 Immortals Restaurant in San Francisco is for 12 pm today for 4 people.<|beginlastuserutterance|>Yes, thank you. How's the pricing? Low priced?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^price_range<|endrequestedslots|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion|Restaurants^date->today|Restaurants^party_size->4|Restaurants^restaurant_name->8 Immortals Restaurant|Restaurants^time->12 pm~twelve pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^price_range~inexpensive|AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>INFORM->Restaurants^price_range~inexpensive|NOTIFY_SUCCESS->Restaurants^~<|endaction|><|beginresponse|>Great, reservation complete. The prices are inexpensive.<|endresponse|><|endtarget|>"
"1_00015","10","<|begincontext|><|user|>Can you pull up a list of places to eat?<|system|>Sure, what city should I search? And what kind of food would you like?<|user|>Search San Francisco for Asian Fusion food<|system|>Sure, I found 8 Immortals Restaurant in San Francisco<|user|>Is there live music?<|system|>Unfortunately no.<|user|>Do they serve alcohol? And what's their phone number?<|system|>No alcohol. The phone number is 415-731-5515<|user|>Okay great. Please make a reservation for a party of six.<|system|>Sure, what time?<|user|>half past 5 in the evening please.<|system|>Okay, got it. I will book a table at 8 Immortals Restaurant in San Francisco for 5:30 pm today, for 6 people.<|user|>That's correct. What's the address?<|system|>Apologies, I was unable to make this reservation. Can i help with with anything else?<|user|>I want a reservation at this restaurant. Can you make it for twelve pm? For four people.<|system|>Certainly, please confirm: Reservation at 8 Immortals Restaurant in San Francisco is for 12 pm today for 4 people.<|user|>Yes, thank you. How's the pricing? Low priced?<|system|>Great, reservation complete. The prices are inexpensive.<|beginlastuserutterance|>Thank you, that is all.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Francisco|Restaurants^cuisine->Asian Fusion|Restaurants^date->today|Restaurants^party_size->4|Restaurants^restaurant_name->8 Immortals Restaurant|Restaurants^time->12 pm~twelve pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>THANK_YOU->Restaurants^~|GOODBYE->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>Have a great day<|endresponse|><|endtarget|>"
